0,0.0899130180478096
1,0.08856460452079773
2,0.08732306212186813
3,0.08655071258544922
4,0.08599498867988586
5,0.08563349395990372
6,0.08526372909545898
7,0.08498454838991165
8,0.08474055677652359
9,0.08452285081148148
10,0.08434638381004333
11,0.0841689482331276
12,0.08401463180780411
13,0.08388794213533401
14,0.08376671373844147
15,0.0836668312549591
16,0.08358832448720932
17,0.08353142440319061
18,0.08347450941801071
19,0.08344817161560059
20,0.08345326036214828
21,0.08343391120433807
22,0.08344188332557678
23,0.08344071358442307
24,0.08344502747058868
25,0.08345858752727509
26,0.08346463739871979
27,0.08347103744745255
28,0.08347127586603165
29,0.08346477895975113
30,0.08346835523843765
31,0.0834590494632721
32,0.08344996720552444
33,0.08344127237796783
34,0.08344080299139023
35,0.08342672884464264
36,0.08342356979846954
37,0.0834198147058487
38,0.08341336250305176
39,0.08341234177350998
40,0.0834171399474144
41,0.08341396600008011
42,0.08341524004936218
43,0.08341196924448013
44,0.08341079205274582
45,0.0834074318408966
46,0.08340927958488464
47,0.08341063559055328
48,0.08340878784656525
49,0.08340353518724442
50,0.08340518921613693
51,0.08340603858232498
52,0.08340911567211151
53,0.08340978622436523
54,0.08341776579618454
55,0.08343002945184708
56,0.08342215418815613
57,0.08349664509296417
58,0.08343767374753952
59,0.08340895920991898
60,0.08340026438236237
61,0.08340074121952057
62,0.08340224623680115
63,0.08339977264404297
64,0.08340062946081161
65,0.08340074121952057
66,0.08340362459421158
67,0.08340075612068176
68,0.08340079337358475
69,0.08340049535036087
70,0.0834028497338295
71,0.08340010792016983
72,0.08340080082416534
73,0.08344431966543198
74,0.08339989930391312
75,0.08339835703372955
76,0.08339842408895493
77,0.0833982303738594
78,0.08339639753103256
79,0.08339811861515045
80,0.08339988440275192
81,0.08339950442314148
82,0.08339904993772507
83,0.08340038359165192
84,0.08341803401708603
85,0.08340167999267578
86,0.08339697867631912
87,0.08339747786521912
88,0.08339820802211761
89,0.08339791744947433
90,0.08339665830135345
91,0.08339665830135345
92,0.08341040462255478
93,0.08339942246675491
94,0.08342637866735458
95,0.08340654522180557
96,0.08339989185333252
97,0.08339683711528778
98,0.08339808881282806
99,0.08339964598417282
100,0.08339811861515045
101,0.08339555561542511
102,0.08339764177799225
103,0.08339697867631912
104,0.08339695632457733
105,0.08339760452508926
106,0.08339729905128479
107,0.08339647203683853
108,0.08339705318212509
109,0.08339685946702957
110,0.08339691907167435
111,0.083399198949337
112,0.08340227603912354
113,0.08340565115213394
114,0.08340492844581604
115,0.08343151956796646
116,0.0833984836935997
117,0.08339806646108627
118,0.08339699357748032
119,0.08339784294366837
120,0.08339773863554001
121,0.08341824263334274
122,0.08355071395635605
123,0.08339720219373703
124,0.08339652419090271
125,0.08339723944664001
126,0.08339783549308777
127,0.08339598029851913
128,0.08339657634496689
129,0.0833987295627594
130,0.08340378850698471
131,0.08341619372367859
132,0.08342093974351883
133,0.08341465890407562
134,0.08340952545404434
135,0.08341000229120255
136,0.0834062322974205
137,0.08340127766132355
138,0.08340254426002502
139,0.08340544998645782
140,0.08340754359960556
141,0.08341123908758163
142,0.08341772109270096
143,0.08342783153057098
144,0.0834062248468399
145,0.08340668678283691
146,0.08340905606746674
147,0.08343510329723358
148,0.08343083411455154
149,0.0834193080663681
150,0.08341110497713089
151,0.0834062397480011
152,0.08340488374233246
153,0.08340124040842056
154,0.08340045064687729
155,0.08339870721101761
156,0.08339818567037582
157,0.0833984836935997
158,0.08339767158031464
159,0.08339980244636536
160,0.08340021967887878
161,0.08339916914701462
162,0.0834001749753952
163,0.08340167254209518
164,0.08339829742908478
165,0.08339955657720566
166,0.08340658247470856
167,0.08342062681913376
168,0.08342556655406952
169,0.08340908586978912
170,0.08340544998645782
171,0.08340254426002502
172,0.08340062946081161
173,0.08340202271938324
174,0.08340150862932205
175,0.08340312540531158
176,0.08340145647525787
177,0.08339952677488327
178,0.08339958637952805
179,0.08339806646108627
180,0.08339820802211761
181,0.0833960697054863
182,0.083397276699543
183,0.08339563757181168
184,0.08339502662420273
185,0.08339281380176544
186,0.08339422196149826
187,0.08339507132768631
188,0.08339671045541763
189,0.08340100198984146
190,0.0834876224398613
191,0.08345313370227814
192,0.08343718945980072
193,0.08341653645038605
194,0.08340410143136978
195,0.08340375870466232
196,0.08340582996606827
197,0.08340899646282196
198,0.08340802788734436
199,0.08342146873474121
200,0.08341587334871292
201,0.08341162651777267
202,0.08340789377689362
203,0.08340595662593842
204,0.08340950310230255
205,0.08341057598590851
206,0.08340943604707718
207,0.08340484648942947
208,0.0834052786231041
209,0.08340680599212646
210,0.08340787142515182
211,0.08340569585561752
212,0.08340633660554886
213,0.08340554684400558
214,0.0834050178527832
215,0.08340571820735931
216,0.08341487497091293
217,0.08342864364385605
218,0.08341236412525177
219,0.08340036123991013
220,0.08339901268482208
221,0.08340370655059814
222,0.08339939266443253
223,0.0833982527256012
224,0.0833975151181221
225,0.08339778333902359
226,0.08339657634496689
227,0.08339820057153702
228,0.0833977684378624
229,0.08341086655855179
230,0.08339817076921463
231,0.08339939266443253
232,0.08339955657720566
233,0.08339939266443253
234,0.08340068906545639
235,0.08340247720479965
236,0.08340508490800858
237,0.08340919762849808
238,0.08340905606746674
239,0.08340824395418167
240,0.08340530097484589
241,0.08339773863554001
242,0.08339964598417282
243,0.08340786397457123
244,0.08341162651777267
245,0.08341329544782639
246,0.08341511338949203
247,0.08341500163078308
248,0.08340977132320404
249,0.08340411633253098
250,0.08340765535831451
251,0.08344776928424835
252,0.08340705931186676
253,0.08342579007148743
254,0.08340945094823837
255,0.0834069773554802
256,0.08340797573328018
257,0.08340919762849808
258,0.0834062248468399
259,0.08339991420507431
260,0.08339832723140717
261,0.08339668810367584
262,0.08339723199605942
263,0.08339612185955048
264,0.08339578658342361
265,0.08339535444974899
266,0.08339628577232361
267,0.08339639008045197
268,0.08339699357748032
269,0.08340009301900864
270,0.08339829742908478
271,0.08339563757181168
272,0.08339454978704453
273,0.08339538425207138
274,0.08339549601078033
275,0.083395816385746
276,0.08339286595582962
277,0.08339277654886246
278,0.08339472860097885
279,0.08339507132768631
280,0.08339817076921463
281,0.08339879661798477
282,0.08339953422546387
283,0.08340274542570114
284,0.0834076777100563
285,0.0834122970700264
286,0.08341137319803238
287,0.08340630680322647
288,0.08340423554182053
289,0.08341486006975174
290,0.08340200036764145
291,0.08341474831104279
292,0.08344173431396484
293,0.08344875276088715
294,0.083443284034729
295,0.08343358337879181
296,0.08341819792985916
297,0.08340559899806976
298,0.08340268582105637
299,0.08339864760637283
300,0.08340190351009369
301,0.08340945094823837
302,0.08340413868427277
303,0.0834045335650444
304,0.08342301100492477
305,0.08344041556119919
306,0.08342244476079941
307,0.08340487629175186
308,0.08340153098106384
309,0.08340100198984146
310,0.08340921252965927
311,0.08341045677661896
312,0.08341582864522934
313,0.08341347426176071
314,0.08341304212808609
315,0.08341331034898758
316,0.08341874182224274
317,0.08341609686613083
318,0.0834144875407219
319,0.08340956270694733
320,0.08340892940759659
321,0.08340658992528915
322,0.08340556174516678
323,0.08340303599834442
324,0.08340217173099518
325,0.08340167999267578
326,0.08340104669332504
327,0.08339985460042953
328,0.08339859545230865
329,0.0833960548043251
330,0.08339929580688477
331,0.0834016501903534
332,0.08340222388505936
333,0.0834001675248146
334,0.08339928090572357
335,0.08339830487966537
336,0.08339972048997879
337,0.08339862525463104
338,0.08340384811162949
339,0.08340397477149963
340,0.08340385556221008
341,0.08341465145349503
342,0.08340270072221756
343,0.08339990675449371
344,0.08340194821357727
345,0.08340272307395935
346,0.0834021121263504
347,0.0834016427397728
348,0.08340270072221756
349,0.08340585231781006
350,0.08340688794851303
351,0.0834006816148758
352,0.08339741826057434
353,0.08339754492044449
354,0.08339905738830566
355,0.08340082317590714
356,0.08339960128068924
357,0.08340055495500565
358,0.08339903503656387
359,0.08339843899011612
360,0.08339830487966537
361,0.08339725434780121
362,0.08340182155370712
363,0.08340296894311905
364,0.0834062248468399
365,0.0834050327539444
366,0.08340132981538773
367,0.08340145647525787
368,0.08340034633874893
369,0.08339925110340118
370,0.08339851349592209
371,0.08339868485927582
372,0.0834001749753952
373,0.08339958637952805
374,0.08339938521385193
375,0.08339907228946686
376,0.0833992138504982
377,0.0833977684378624
378,0.0833965465426445
379,0.08340094983577728
380,0.08339942246675491
381,0.08339910954236984
382,0.08339972794055939
383,0.08339817076921463
384,0.0833999440073967
385,0.08340037614107132
386,0.08339893072843552
387,0.08339891582727432
388,0.08339834213256836
389,0.08339908719062805
390,0.08339878171682358
391,0.08339909464120865
392,0.08340036123991013
393,0.08339916914701462
394,0.0833977609872818
395,0.08339773118495941
396,0.08339741080999374
397,0.08339706808328629
398,0.08339662849903107
399,0.08339725434780121
400,0.08339676260948181
401,0.08339687436819077
402,0.08339662849903107
403,0.0833965316414833
404,0.08339636027812958
405,0.08339877426624298
406,0.08340110629796982
407,0.08340080827474594
408,0.08340130001306534
409,0.08340088278055191
410,0.08339927345514297
411,0.08339837193489075
412,0.08339790999889374
413,0.0833996832370758
414,0.08339877426624298
415,0.08339779824018478
416,0.08339700847864151
417,0.08339737355709076
418,0.08339789509773254
419,0.08339738845825195
420,0.08339742571115494
421,0.08339691162109375
422,0.08339594304561615
423,0.08339525014162064
424,0.08339733630418777
425,0.08339689671993256
426,0.08339769393205643
427,0.08339888602495193
428,0.08339892327785492
429,0.08340007811784744
430,0.08339983969926834
431,0.08340068906545639
432,0.08340050280094147
433,0.08339965343475342
434,0.0833989605307579
435,0.08339829742908478
436,0.08339802920818329
437,0.08339779078960419
438,0.0833977535367012
439,0.08339807391166687
440,0.08339713513851166
441,0.0833970382809639
442,0.08339713513851166
443,0.08339639753103256
444,0.08339735865592957
445,0.0833987221121788
446,0.08339913934469223
447,0.08339903503656387
448,0.08339885622262955
449,0.08339716494083405
450,0.08339714258909225
451,0.0833958089351654
452,0.0833963006734848
453,0.08339941501617432
454,0.08340025693178177
455,0.08339951932430267
456,0.08339891582727432
457,0.08339834213256836
458,0.08339750021696091
459,0.08339985460042953
460,0.08339579403400421
461,0.08339598029851913
462,0.08339570462703705
463,0.08339624851942062
464,0.08339560776948929
465,0.08339659124612808
466,0.08340062201023102
467,0.08339998126029968
468,0.08339972794055939
469,0.08339851349592209
470,0.0833955928683281
471,0.08339643478393555
472,0.08339640498161316
473,0.0833968073129654
474,0.08339808881282806
475,0.08339862525463104
476,0.08339610695838928
477,0.08339696377515793
478,0.08339786529541016
479,0.08339765667915344
480,0.0833955779671669
481,0.08339536935091019
482,0.08339367806911469
483,0.08339335769414902
484,0.08339376747608185
485,0.08339313417673111
486,0.08339396864175797
487,0.08339527249336243
488,0.0833977460861206
489,0.08339939266443253
490,0.0833982601761818
491,0.08339641243219376
492,0.0833958089351654
493,0.08339648693799973
494,0.08339859545230865
495,0.0833982452750206
496,0.08339562267065048
497,0.08339464664459229
498,0.08339463919401169
499,0.08339397609233856
500,0.08339391648769379
501,0.0833984836935997
502,0.08339905738830566
503,0.08339855074882507
504,0.0833977609872818
505,0.08339610695838928
506,0.08339476585388184
507,0.08339449763298035
508,0.08339527994394302
509,0.08339737355709076
510,0.0833953395485878
511,0.0833965614438057
512,0.08339682221412659
